hrs,krate,name
0,0.163265306,Raiber Gutierrez
0,0.105454545,Martin Doria
0,0.253333333,Bryan Pineda
0,0.209923664,Joyser Garcia
0,0.218045113,Enoc Watts
0,0.211382114,Roberto Molina
0,0.103550296,Yhon Perez
0,0.083333333,Luis Alvarado
0,0.121153846,Sean Mendoza
0,0.181528662,Kleyder Sanchez
0,0.345,Edwin Bisay
0,0.181818182,Jose Arocha
0,0.179775281,Danielsan Heureaux
0,0.312320917,Adderlin Santana
0,0.300518135,Jean Cruz
0,0.224691358,Hugo Cardona
0,0.147482014,Yeikel Blandin
0,0.276923077,Victor Hernandez
0,0.315789474,Kelvin Pacheco
0,0.138408304,Rayvi Rodriguez
0,0.431578947,Jonathan Capellan
0,0.208029197,Jose Lozada
0,0.171717172,John Lantigua
0,0.229050279,Ivan Rosario
0,0.253521127,Ruben Gonzalez
0,0.2,Malvin Del Orbe
0,0.182926829,Daniel Paulino
0,0.137931034,Joseph Gilma
0,0.275862069,Manuel Juan
0,0.111111111,Junior Melo
0,0.315068493,Freddy Chirino
0,0.126984127,Alexis Marquez
0,0.269230769,Alejandro Medina
0,0.37037037,Sergio Leon
0,0.145038168,Luis Barajas
0,0.185185185,Albert Hinirio
0,0.445255474,Aiverson Palacios
0,0.229885057,Cesar Mendoza
0,0.269230769,Danyeli Espinal
0,0.075,Frailin Serra
0,0.181818182,Enrry Pantoja
0,0.164102564,Jose Palma
0,0.170588235,Santiago Blanco
0,0.193548387,Yeyker Caygua
0,0.5,Osman Guanipa
0,0.112903226,Brhayan Campos
0,0.128440367,Leonicio Ventura
0,0.252707581,Luiggi Mujica
0,0.196078431,Joel Munoz
0,0.246511628,Bryce Brown
0,0.242990654,Ermys Reyes
0,0.164948454,Reilly Johnson
0,0.201388889,Fildex Perfecto
0,0.221212121,Alison Quintero
0,0.243421053,Nicholas Vizcaino
0,0.228346457,Sergio Ordonez
0,0.179856115,Jesus Nunez
0,0.2,Tyler James
0,0.136645963,Jesus Azuaje
0,0.177142857,Conner Uselton
0,0.187692308,Andre Colon
0,0.160869565,Jose Montanez
0,0.102040816,Jordyn Muffley
0,0.333333333,Xavier LeGrant
0,0.23255814,Lamar Sparks
0,0.459627329,Myles McKisic
0,0.20952381,Eric Jimenez
0,0.256756757,Gerardo Santana
0,0.127927928,Eddy Diaz
0,0.158088235,Kimberling Encarnacion
0,0.162650602,Michael Smith
0,0.311320755,David Durden
0,0.24137931,Lewis Baez
0,0.158878505,Luigi Pichardo
0,0.25,Fermin Villasmil
0,0.1875,Diosbel Arias
0,0.138755981,Brayan Quintero
0,0.210958904,Jose Lugo
0,0.25,Jaime Santos
0,0.305555556,German Revilla
0,0.053571429,Robinson Ramos
0,0.304568528,Emilio Garcia
0,0.114285714,Fraudys Jimenez
0,0.136904762,Leonel Jimenez
0,0.278911565,Joseivin Medina
0,0.200803213,Ricardo Castro
0,0.145833333,Gustavo Ruiz
0,0.175438596,Denny Daza
0,0.243243243,Reissel Silvestre
0,0.16447944,Luis Silva
0,0.154639175,Alejandro Fernandez
0,0.253205128,Luis Mota
0,0.152173913,Hector Leon
0,0.245762712,Erickvi Celedonio
0,0.148241206,Alberto Figuereo
0,0.268844221,Moises De La Cruz
0,0.18251928,Jommer Hernandez
0,0.194805195,Yeison Ceballo
0,0.212669683,Mariano Dotel
0,0.166666667,Gamaliel Gonzalez
0,0.145214521,Edgar Barrios
0,0.231404959,Andres Parra
0,0.238938053,Stiwatt Valerio
0,0.201183432,Junior Guerrero
0,0.208211144,Fleury Nova
0,0.175510204,Malvin Nunez
0,0.169291339,Jhonaiker Osorio
0,0.214953271,Carlos Irigoyen
0,0.322580645,Luis Oviedo
0,0.292335116,Carlos Paraguate
0,0.18487395,Jose Mendoza
0,0.157407407,Tristan Hansack
0,0.160633484,Luis Paez
0,0.225388601,Ellian Rondon
0,0.144230769,Osiris Castillo
0,0.103059581,Carlos Mendoza
0,0.232,Junior Marte
0,0.180555556,Nomar Urdaneta
0,0.216080402,Enyerberth Ascanio
0,0.30952381,Marshall Cantillo
0,0.181818182,Ruben Hernandez
0,0.120300752,Brandon Rincones
0,0.155737705,Dereck Salom
0,0.275862069,Patricio Diaz
0,0.244897959,Jeremy Jimenez
0,0.1875,Fidel Almario
0,0.32,Alonso Concepcion
0,0.28,Jose Ferrer
0,0.379562044,Jeans Garcia
0,0.192307692,Andres Gari
0,0.364583333,Jerrick Francees
0,0.292553191,Vitor Watanabe
0,0.242063492,Sebastian Grullon
0,0.256880734,Yanger Morales
0,0.184210526,Geykler Davila
0,0.403361345,Emeli Ferreira
0,0.217821782,Jose Arteaga
0,0.247058824,Hector Sierra
0,0.271186441,Jonarkys Lopez
0,0.163716814,Angel Baptista
0,0.245454545,Rodrigo Rodriguez
0,0.375,Gorge Heredia
0,0.445454545,Yohan Polanco
0,0.169139466,Manuel Garcia
0,0.326315789,Diony Joseph
0,0.244897959,Albert Avila
0,0.181034483,Guillermo Fernandez
0,0.236467236,Eliam Arias
0,0.124324324,Deivi Munoz
0,0.446280992,Pedro Sanchez
0,0.255230126,Victor Vargas
0,0.169491525,Nigel Calmes
0,0.159851301,Erick Flores
0,0.238938053,Deivi Luis
0,0.272189349,Jhoiner Rodriguez
0,0.293706294,Gabriel Quintero
0,0.32972973,Juan Padron
0,0.358208955,Jonaiker Izaguirre
0,0.5,Braian Quezada
0,0.301724138,Wilfredo Sanchez
0,0.307692308,Francis Casado
0,0.368421053,Freddy Puerta
0,0.25,Nelson Teran
0,0.25,Saul Sanchez
0,0.196428571,Oscar Sanabria
0,0.137724551,Luis Valderrama
0,0.120192308,Daniel Angulo
0,0.164102564,Wilfredo Flores
0,0.100840336,Eduardo Valencia
0,0.19266055,Andres Gonzalez
0,0.191489362,Jacob Barnwell
0,0.233062331,Kelvin Maldonado
0,0.146853147,Michael Berglund
0,0.14673913,Davis Bradshaw
0,0.266331658,Kevin Vargas
0,0.14,Cesarre Astorri
0,0.236734694,Siamani Boekhoudt
0,0.231527094,Jayce Easley
0,0.16,Gabriel Ortiz
0,0.285714286,Keegan Fish
0,0.390410959,Andrew Jayne
0,0.165413534,Milton Smith II
0,0.308510638,Trey Whitley
0,0.107142857,Jeremiah Vison
0,0.300699301,Sergio Toribio
0,0.209302326,Justin Qiang
0,0.296052632,Carlos Moreno
0,0.3,Alexander Amador
0,0.23364486,Gage Hughes
0,0.407407407,Francisco Ruiz
0,0.212903226,Randy Norris
0,0.284210526,Corbin Williams
0,0.32038835,Dawson Dimon
0,0.188073394,Bladimir Susana
0,0.234375,Efren Aular
0,0.117647059,Ruben Cardenas
0,0.207885305,Omar Matos
0,0.136363636,Fernando Villegas
0,0.322222222,William Holmes
0,0.311004785,William Rivera
0,0.26744186,Pablo Garabitos
0,0.161676647,Wilker Vargas
0,0.4,Datren Bray
0,0.28030303,Alex Guerrero
0,0.419642857,Miguel Pabon
0,0.113924051,Onix Vega
0,0.16,Grant Little
0,0.19047619,Josh Breaux
0,0.15625,Jonathan Chinchilla
0,0.306748466,Caleb Ramsey
0,0.277777778,K.V. Edwards
0,0.237837838,Kevin Miranda
0,0.111731844,Orlando Zapata
0,0.260663507,Erick Rivera
0,0.161290323,Yulis Hernandez
0,0.117647059,Michael Robles
0,0.228070175,Bryant Arrieche
0,0.25443787,Marcos Betancourt
0,0.244444444,Eduin Lugo
0,0.200636943,Wilker Velasquez
0,0.232394366,Ruben De Leon
0,0.486486486,Jhonny David
0,0.333333333,Carlos A. Rodriguez
0,0.129411765,Deivis Vegas
0,0.277777778,Aaron Colmenares
0,0.307692308,Brian Garcia
0,0.5,Cristian Mejia
0,0.230769231,Mario Cabrera
0,0.208333333,Diego Lizarraga
0,0.112426036,Starlin Gill
0,0.147058824,Cesar Berbesi
0,0.26635514,Roberto Monegro
0,0.278008299,Isan Castillo
0,0.215686275,Carlos Fernandez
0,0.263888889,Cristian Estrella
0,0.226027397,Edward Romero
0,0.205944798,Luis Rubio
0,0.166089965,Alixandri Alvarez
0,0.301075269,Imanol Contreras
0,0.298360656,Alexander Then
0,0.340425532,Carlos Paiva
0,0.089494163,Cristian Calzadilla
0,0.12335958,Geury Estevez
0,0.197628458,Andres Monzon
0,0.443243243,Deivy Pena
0,0.278195489,Francisco Feliz
0,0.263157895,Gregory Pereira
0,0.284860558,Angel Gomez
0,0.246376812,Roberth Gutierrez
0,0.208860759,Juan Mercedes
0,0.129770992,Roldany Reinoso
0,0.126760563,Jeury Corona
0,0.1875,Reyber Bermudez
0,0.149837134,Emmanuel Sanchez
0,0.360759494,Carlos Vergara
0,0.081395349,Adrian Montero
0,0.214814815,Adony Mejia
0,0.249027237,Raulyn Blanc
0,0.2,Lians Beato
0,0.265780731,Smith Vargas
0,0.236111111,Reiner Abello
0,0.090909091,Jose  Estrada
0,0.168316832,Endri Salas
0,0.267281106,Kevin Reyes
0,0.137254902,Ivan Burgos
0,0.210526316,Leodany Perez
0,0.19895288,Ronny Novas
0,0.134453782,Domenico Pascale
0,0.177339901,Bradly Encarnacion
0,0.156384505,Cristopher Perez
0,0.12,Ene Leon
0,0.172093023,Mario Mendez
0,0.26446281,Reiberth Gil
0,0.207692308,Alexis Ulloa
0,0.421875,Darwin Arainamo
0,0.241706161,Bryan Matute
0,0.152,Junior Ramos
0,0.2,Luis Zambrano
0,0.1575179,Cesar Aponte
0,0.181102362,Jhonny Ventura
0,0.257309942,Cesar Hipolito
0,0.286585366,Joel Ibarra
0,0.193877551,Yohan Brito
0,0.132653061,Famin Rodriguez
0,0.2,Jerry Lopez
0,0.295081967,Leomar Jimenez
0,0.264788732,Otoniel Vallejo
0,0.183486239,Randy Ruiz
0,0.071428571,Esmarly Tatis
0,0.44,Dariel Cotes
0,0.21686747,Delkis Basanta
0,0.108247423,Joneiker Ponce de Leon
0,0.398148148,Saul Puente
0,0.146666667,Ricardo Salazar
0,0.215686275,Ronny Santana
0,0.407407407,Ricardo German
0,0.18705036,Matheus Lelis
0,0.243243243,Orlando Guzman
0,0.164473684,Ezequiel Alvarez
0,0.360294118,Edixon Lopez
0,0.171974522,Cristofer Campo
0,0.238095238,Daniel Leon
0,0.184210526,Ransel Villaman
0,0.138686131,Derwis Troconiz
0,0.201117318,Esteban Aquino
0,0.067193676,Yorkislandy Alvarez
0,0.231660232,Asdrubal Martinez
0,0.403726708,Jeferson Geraldo
0,0.235294118,Anferny Olivo
0,0.313432836,Neifi Antunez
0,0.5,Leandro Gonzalez
0,0.264044944,Moises Barajas
0,0.333333333,Albert Lantigua
0,0.18487395,Angel Colina
0,0.107142857,Bryanth Sanchez
0,0.134831461,Henry Leon
0,0.371428571,Edwin Mercedes
0,0.21319797,Wilmis Castro
0,0.196078431,Raykel Guillermes
0,0.24137931,Alfonso Guillen
0,0.131578947,Kevyn Camacho
0,0.225352113,Ashton Creal
0,0.196078431,Taylor Lomack
0,0.472527473,Odrick Pitre
0,0.185483871,Nelson Celesten
0,0.145038168,Jancarlos Javiel
0,0.479166667,Jairo Jose
0,0.321428571,Yamil Nieves
0,0.324324324,Nilo Rijo
0,0.266666667,D'Vaughn Knowles
0,0.436619718,Denzel Bryson
0,0.289473684,Spencer Brown
0,0.344086022,Bryson Gandy
0,0.272727273,Cordell Dunn
0,0.181818182,Frailin Turbi
0,0.324324324,Kevin Escalante
0,0.169491525,Angel Bautista
0,0.261648746,Bryan Nino
0,0.373493976,Erik Rivera
0,0.209677419,Bruce Wang
0,0.249122807,Jose Baez
0,0.259574468,Henyer Gomez
0,0.297029703,Lahiorne Diaz
0,0.222797927,Alan Meza
0,0.104918033,Luis Sena
0,0.244897959,Zach Huffins
0,0.178082192,Javier Valdes
0,0.195945946,Micah Yonamine
0,0.29787234,Joswel Soriano
0,0.111111111,Edwin Tordecilla
0,0.390625,Jacob Herbert
0,0.290322581,Rayanphi Rosario
0,0.157142857,Oliver Francois
0,0.239669421,Christian Johnson
0,0.130434783,Oscar Rodriguez
0,0.538461538,Manny Collier
0,0.15,Andy Pena
0,0.25,Adalberto Vargas
0,0.160377358,Joiquer Guacare
0,0.318181818,Ronis Aybar
0,0.282758621,Blaine McIntosh
0,0.139393939,Fabian Urbina
0,0.194444444,Henry Morales
0,0.193548387,Pablo Sierra
0,0.137931034,Luis Ostos
0,0.392857143,Luis Berelleza
0,0.340909091,Luke McKenzie
0,0.153846154,Edgar Gamargo
0,0.290076336,Chris Burke
0,0.19047619,Ricardo Rivera
0,0.574468085,Leonel Sanchez
0,0.263157895,German Duarte
0,0.322147651,Peniel Brito
0,0.222535211,Jean Walters
0,0.339285714,Dominic Gonnella
0,0.25,Fernando Amaro
0,0.232638889,Beyker Pastran
0,0.248995984,Daniel Torres
0,0.380645161,Angel Mendoza
0,0.35078534,Everette Cooper
0,0.180428135,Ethan De Cuba
0,0.257142857,Goalber Lopez
0,0.333333333,Yohensy Segura
0,0.205479452,Adrian Lander
0,0.123287671,Erubiel Fuentes
0,0.213114754,Jackie Pertuz
0,0.176151762,Jehisbert Sevilla
0,0.3,Vladimir Ysabel
0,0.238095238,Yonathan Leon
0,0.077380952,Luis Echenique
0,0.07518797,Manuel Palencia
0,0.186351706,Jose Leanez
0,0.256965944,Jarol Martinez
0,0.190140845,Grabiel Salazar
0,0.529411765,Gensi Vasquez
0,0.2734375,Kevin Marrero
0,0.103244838,Lewis Castillo
0,0.367647059,Rony Reyes
0,0.267241379,Dilan Granadillo
0,0.238372093,Diego Rodriguez
0,0.288256228,Eruviel Castillo
0,0.242074928,Hector Jimenez
0,0.277108434,Angel Pena
0,0.391304348,Brian Guzman
0,0.168789809,Brayan Ferrer
0,0.225913621,Gustavo Cardozo
0,0.197260274,Anderson Machado
0,0.2625,Rubel Lebron
0,0.123595506,Christian Avendano
0,0.152694611,Yefri Rivera
0,0.100682594,Keiderson Pavon
0,0.124620061,Julio Pinto
0,0.272727273,Egduard Winterdaal
0,0.282178218,Giovanny Rivero
0,0.223214286,Frederick Marte
0,0.330601093,Daniel Ferreira
0,0.30806846,Gustavo Armas
0,0.143041237,Juan Mota
0,0.389830508,Javier Vina
0,0.153846154,Samuel Rivas
0,0.333333333,Algenis Vasquez
0,0.3,Denfry De La Cruz
0,0.239382239,Yeudi Advincola
0,0.227272727,Yeremi Villahermosa
0,0.1875,Manuel Ruiz
0,0.142857143,Amilcar Vasquez
0,0.236363636,Isnael Monegro
0,0.571428571,Jasmed Diaz
0,0.268041237,Yoander Rojas
0,0.485294118,Bryan Encarnacion
0,0.14,Santiago Carbonara
0,0.198979592,Alexis Feliz
0,0.240740741,Rhoniel Rodriguez
0,0.270588235,Wuilman Velasquez
0,0.329411765,Keiner Bustamante
0,0.115384615,Luis Bullon
0,0.152838428,Jean Arnaez
0,0.485714286,Albert Calderon
0,0.218274112,Wilmer Hernandez
0,0.182795699,Marino Castillo
0,0.255319149,Roberto Sanchez
0,0.44,Pedro Figuereo
0,0.29245283,Ricardo Aguilar
0,0.227272727,Angel Croisier
0,0.185185185,Jose Cosma
0,0.257575758,Gabriel Tirado
0,0.207482993,Jerry Torres
0,0.232804233,Eduardo Montero
0,0.307017544,Jean Estrada
0,0.261682243,Elian Riera
0,0.193050193,Jesus Montilla
0,0.213333333,Jesus Quevedo
0,0.25,Eiver Betancourt
0,0.214659686,Kleiver Lopez
0,0.347826087,Pedro Riera
0,0.407407407,Deiner Contreras
0,0.345945946,Yoandy Perez
0,0.326086957,Jensy Silvestre
0,0.218181818,Steven Cespedes
0,0.255172414,Oferman Hernandez
0,0.177083333,Fredy Montenegro
0,0.1,Carlos Ramos
0,0.45,Steven Adderley
0,0.139534884,Fernando Alvarado
0,0.269565217,Jenier Fernandez
0,0.32,Daniel Salmeron
0,0.129213483,Diego Viloria
0,0.125,Mauro Garcia
0,0.304347826,Enmanuel Feliz
0,0.239130435,Ignacio Ramos
0,0.282608696,Claudio Richetti
0,0.37654321,Randy Arrieta
0,0.268817204,Cristian Batista
0,0.426966292,Robelyn Lopez
0,0.236966825,Lerwin Andrade
0,0.079545455,Reyden Hidalgo
0,0.298245614,Richard Rojas
0,0.315217391,Josue Castillo
0,0.323529412,Andy Beato
0,0.358490566,Isaac Lechuga
0,0.14516129,Yohenny Mata
0,0.367346939,Enyer Serrano
0,0.361111111,Luis Bolivar
0,0.174418605,Junior Marino
0,0.198863636,Kenny Baez
0,0.234375,Jorge Morales
0,0.21875,Jayson Gainza
0,0.310344828,Enyer Graterol
0,0.322580645,Rafael Fermin
0,0.196891192,Erick Barria
0,0.195402299,Osmany Fleitas
0,0.064220183,Jose Astudillo
0,0.363636364,Hector Pinero
0,0.115384615,Alfredo Alderete
0,0.198156682,Angel Santana
0,0.291044776,Yeiver Torrealba
0,0.075471698,Israyber Gomez
0,0.25,Jackson Camejo
0,0.209876543,Renny Flores
0,0.136986301,Sebastian Guerra
0,0.419354839,Diego Saavedra
0,0.1875,Jansel Ogando
0,0.24,Yohan Gonzalez
0,0.327777778,Edward De La Cruz
0,0.236842105,Heber Villalobos
0,0.21875,Elvys Castro
0,0.160714286,Yevganni Reinita
0,0.276923077,Elian Lozano
0,0.480769231,Javier Moreno
0,0.204081633,Boris Minaya
0,0.105263158,Joanfran Rojas
0,0.214285714,Julio Heureaux
0,0.343023256,Cesar Aguasvivas
0,0.254545455,Anderson Rogers
0,0.128205128,Marlon Salazar
0,0.260869565,Wilder Perez
0,0.158982512,Diego Mosquera
0,0.227272727,J.D. McLaughlin
0,0.14,Noah Mendlinger
0,0.318181818,Jonathan Nava
0,0.236842105,EJ Andrews Jr.
0,0.166666667,Juan Gonzalez
0,0.256179775,Tyler Collins
0,0.253333333,Garrett Spain
0,0.476190476,Noah Williamson
0,0.188679245,Leafar Yege
0,0.258064516,Adam Zebrowski
0,0.25566343,Jordan McCants
0,0.306122449,Jhoandry Gonzalez
0,0.214893617,Dayker Baldallo
0,0.246835443,Beyker Martinez
0,0.333333333,Justin Tejeda
0,0.170731707,Mason Auer
0,0.307692308,Angel Polo
0,0.419354839,A.J. Graham
0,0.178707224,Oscar Colina
0,0.366666667,Deivy De Castro
0,0.268156425,Luis Moreno
0,0.230352304,Jose Ochoa
0,0.161458333,Dervin Andrade
0,0.212765957,Luis Meza
0,0.116207951,Victor Ortega
0,0.323529412,Andriel Lantigua
0,0.162790698,Alain Camou
0,0.212014134,Pedro Hernandez
0,0.287128713,Wilifer Estrella
0,0.140535373,Roynier Hernandez
0,0.227941176,Gueile Borrome
0,0.225663717,Christopher Orelin
0,0.261904762,Andres Hernandez
0,0.227272727,Alejandro Rios
0,0.134670487,Albert Carpio
0,0.52173913,Adriam Santos
0,0.148648649,Franyer Noria
0,0.189655172,Daniel Bruzual
0,0.2,Fabricio Valera
0,0.245901639,Juan Zapata
0,0.189903846,Faruk De La Cruz
0,0.222222222,Donis Rodriguez
0,0.320261438,Joaan De Jesus
0,0.310606061,Jeremy Santana
0,0.149253731,Jhaydel Flores
0,0.37037037,Jaiker Garcia
0,0.25,Mauricio Serrano
0,0.12,Jerson Florentino
0,0.414285714,Wilfrank Graciano
0,0.242236025,Yorfran Nieves
0,0.392857143,Adrian Rubio
0,0.225806452,Frank Pena
0,0.160220994,Henry Guerrero
0,0.240963855,Eliezer Rivero
0,0.365296804,Moises Febrillet
0,0.247787611,Albert Belliard
0,0.435483871,Rodrigo Romero
0,0.286585366,Jose Noguera
0,0.202247191,Natanael Castillo
0,0.160305344,Roman La Torre
0,0.307692308,Edgardo Reyes
0,0.259493671,Jesus Peraza
0,0.186440678,Juan Oviedo
0,0.161490683,Germain Noriega
0,0.320512821,Dilver Gomez
0,0.25,Jeffry Filion
0,0.177829099,Elvis Rijo
0,0.206896552,Javier Velasquez
0,0.237113402,Ali Lucena
0,0.149253731,Omar Romero
0,0.25,Freddy Espinal
0,0.206586826,Alexander Orasma
0,0.222222222,Clarence Martina
0,0.626506024,Yoanis  Aleksandrov
0,0.225433526,Edwin Ramos
0,0.103174603,Junior Sanchez
0,0.442307692,Albert Casado
0,0.1,Daniel Arrias
0,0.516129032,Oliver Yan
0,0.186046512,Andres Tabares
0,0.3359375,Jose Alifonso
0,0.173913043,Leny Carela
0,0.272727273,Dany Martinez
0,0.243243243,Gabriel Liendo
0,0.397260274,Luis Jose
0,0.224637681,Keine Urdaneta
0,0.24,Albert Millan
0,0.153354633,Jean Mata
0,0.326530612,Alex Paredes
0,0.115942029,Enmanuel Martinez
0,0.11682243,Larry Martinez
0,0.3,Kengri De Los Santos
0,0.128654971,Lennyn Nunez
0,0.48,Christopher Consoro
0,0.235955056,Alfredo Espinoza
0,0.15625,Dewis De Jesus
0,0.25,Luis Colon
0,0.151898734,Anger Romero
0,0.4,Romeo Sanabria
0,0.194805195,Kyle Nevin
0,0.34939759,Christian Jackson
0,0.179878049,Tayden Hall
0,0.28,Jose Izarra
0,0.62962963,Chase Valentine
0,0.069767442,Beau Brewer
0,0.136363636,Gustavo Sosa
0,0.25,Jordan Dissin
0,0.255319149,Jeremy Bautista
0,0.150684932,Everett Cooper III
0,0.387096774,Ezra Farmer
0,0.188311688,Juanfel Peguero
0,0.177777778,Spence Coffman
0,0.24,Nehomar Caldera
0,0.473684211,Angel De La Cruz
0,0.23030303,Idalberto Santiesteban
0,0.125326371,Adrian Meza
0,0.164750958,Yosmar Gimenez
0,0.260606061,Moises Moreno
0,0.295652174,Delfry Carrasco
0,0.087649402,Juan Frances
0,0.24137931,Elvis Rojas
0,0.168949772,Mason Bolivar
0,0.23151751,Raimundo De Los Santos
0,0.265957447,Smarlin Espinal
0,0.428571429,Albert Chalas
0,0.228110599,Joan Gutierrez
0,0.241573034,Jelson Coca
0,0.158924205,Luis Guevara
0,0.275510204,Henry Pizani
0,0.272727273,Pedro Tovar
0,0.314685315,Chad Delancey
0,0.200968523,Keiver Garcia
0,0.177700348,Jorge Julio
0,0.195652174,Eduarlin Tejeda
0,0.526315789,Sergio Mejias
0,0.356589147,Angel Aquino
0,0.184971098,Darvin Cruz
0,0.208695652,Eyke Ugueto
0,0.262032086,Anthony Tandron
0,0.325203252,Optiel Colina
0,0.297520661,Claudio Evangelista
0,0.305084746,Jesus Prado
0,0.282894737,Brayan Joseph
0,0.165354331,Omar Ferrera
0,0.27184466,Jonathan Taveras
0,0.177083333,Yelserth Ayala
0,0.259414226,Sebastian De Los Santos
0,0.25,Joenelly Van Der Linden
0,0.136546185,Oswaldo Patino
0,0.200956938,Freider Rojas
0,0.191709845,Danny Puerta
0,0.379084967,Juan Uribe
0,0.264900662,Agustin Marcano
0,0.157142857,Jermaine Maricuto
0,0.178571429,Argenis Aparicio
0,0.214285714,Carlos Blanco
0,0.223684211,Hector Lantigua
0,0.234375,Leyderman Ruiz
0,0.197674419,Jhon Bencosme
0,0.134328358,Nixson Cueche
0,0.275510204,Elias Riera
0,0.258426966,Ismel Diaz
0,0.221402214,Paulo Asprilla
0,0.218181818,Kilwer Colmenares
0,0.2,Adrian Gonzalez
0,0.294736842,Jesus Natera
0,0.583333333,Edgardo Lopez
0,0.362318841,Wuilder Cumare
0,0.450617284,Brauli Diaz
0,0.333333333,Estarling Mercado
0,0.282828283,Edison Vivas
0,0.135802469,Rodmar Angela
0,0.175600739,Dariel Ramon
0,0.324324324,Wuilker Cumare
0,0.256684492,Edgar Mota
0,0.20212766,Gabriel Mavarez
0,0.260869565,Jhonanderson Robain
0,0.236363636,Vicent Nunez
0,0.216666667,Orlando Pacheco
0,0.141463415,Jesus Freitez
0,0.43877551,Isaac Ramirez
0,0.140684411,Alcides Hernandez
0,0.363636364,Joseph Tavares
0,0.4,Rio Foster
0,0.155172414,Nate Nankil
0,0.28440367,Quincy Scott
0,0.203125,John Peck
0,0.113733906,Alberth Palma
0,0.239130435,John Lopez
0,0.3,Josh Tiedemann
0,0.307086614,Jose Subero
0,0.285714286,Tommy Hawke
0,0.171052632,Alex Mooney
0,0.105263158,Barrett Riebock
0,0.315217391,Eduardo Charles
0,0.25,Wander Frias
0,0.230769231,Michael Carico
0,0.218487395,Tayler Creswell
0,0.177419355,Brian Bent
0,0.189655172,Nate Weidenaar
0,0.333333333,Angel Marte
0,0.230769231,Vladimir Asencio
0,0.297945205,Bralyn Brazoban
0,0.23255814,Shendrion Martinus
0,0.236734694,Phillando Williams
0,0.239130435,Jean Santana
0,0.367346939,Ismael Del Rosario
0,0.226890756,Rafi Montesino
0,0.185654008,Jesus Lizardo
0,0.31372549,Samuel Arroyo
0,0.155405405,Anderson Fermin
0,0.185185185,Fidel Pinango
0,0.097046414,Efren Teran
0,0.204724409,Carlos Carrasquel
0,0.230263158,Erick Lugo
0,0.337748344,Jeyson Moya
0,0.112903226,Angel Brachi
0,0.227405248,Yojanser Calzado
0,0.125925926,Esteban Romero
0,0.221590909,Alejandro Castellano
0,0.188311688,Nathanael Cijntje
0,0.284090909,Cesar Mujica
0,0.285140562,Angel Ventura
0,0.139013453,Ashly Andujar
0,0.149206349,Adbiel Feliz
0,0.29245283,Denilson Aguila
0,0.143396226,Danny Cancro
0,0.16,Anderson Tovar
0,0.144963145,Randy Soto
0,0.303030303,Isaac Moscote
0,0.4,Manuel Silva
0,0.2109375,Rocky Solano
0,0.274725275,Jhiancarlos Diaz
0,0.149825784,Daniel Flames
0,0.214285714,Davirik Fuenmayor
0,0.246575342,Raul Vargas
0,0.309090909,Alver Medina
0,0.284046693,Estivel Morillo
0,0.392638037,Johmphy De La Cruz
0,0.274509804,Alvaro Rios
0,0.3125,Yariell Almanzar
0,0.229314421,Emilio Sanchez
0,0.17357513,Israfell Bautista
0,0.176339286,Frederi Montero
0,0.193181818,Frailyn Severino
0,0.184397163,Eddson Martinez
0,0.157303371,Alexander Rincon
0,0.15625,Yojackson Laya
0,0.272189349,Vinicius Dos Santos
0,0.174358974,Jose Sabino
0,0.247747748,Jayden Kim
0,0.414414414,Freiderman Aguilera
0,0.208609272,Santiago Prado
0,0.444444444,Cristobal Bena
0,0.251908397,Vicente Guaylupo
0,0.445378151,Eddy Perez
0,0,Ibrain Ricardo
0,0.227906977,Esmeiquel Arrieche
0,0.333333333,Isaac Osorio
0,0.108108108,Osmar Torrealba
0,0.266666667,Romer Taveras
0,0.176029963,Alejandro Pereira
0,0.15,Dariel Arias
0,0.371681416,David Freitas
0,0.170454545,Anthony Delgado
0,0.222222222,Jesus Marquez
0,0.165714286,Carlos Caripa
0,0.294871795,Deuri Castillo
0,0.160194175,Alonso Gallegos
0,0.388888889,Howard Gonzalez
0,0.265486726,Armando Lao
0,0.240740741,Dilan Medina
0,0.155778894,Brandon Vasquez
0,0.234782609,Robert Lantigua
0,0.388888889,Jahir Marin
0,0.159836066,Yorvin Morla
0,0.291666667,Azaeel Pacheco
0,0.213483146,Claudiel Lantigua
0,0.188916877,Darison Garcia
0,0.27443609,Jhojan Downer
0,0.214285714,Kevin Tamburini
0,0.149797571,Darian Castillo
0,0.178181818,Brayan Cota
0,0.217592593,Endy Rios
0,0.138888889,Ricardo Crespo
0,0.215328467,Robinson Chacon
0,0.17032967,Yoxander Benitez
0,0.25,Marwin Rivero
0,0.204819277,Jhoangel Suarez
0,0.211678832,Joan Acevedo
0,0.376068376,Nicolas Ortiz
0,0.263414634,Tom Guerrero
0,0.212851406,Yadimir Fuentes
0,0.456692913,Winifer Castillo
0,0.14,Wuinder Torres
0,0.358024691,Justim Sojo
0,0.363636364,Emanuel Reyna
0,0.371428571,Manuel Baez
0,0.212962963,Diego Flores
0,0.290322581,Johendry Javier
0,0.271428571,Renny Sillet
0,0.12804878,Anthony Longo
0,0.326530612,Waldy Peralta
0,0.435897436,Angel Paredes
0,0.383561644,Rodrigo Garcia
0,0.25,Rohan Culmer
0,0.583333333,Yael Zapata
0,0.136612022,Emdys Rosillo
0,0.169014085,Ruben Velazquez
0,0.166064982,Joaquin Arias Jr.
0,0.274509804,Guillermo Sosa
